timestamp,domain,district,ward,service_type,demand_requests,resource_availability,gap,response_time_minutes,citizen_complaints,day_of_week,month,is_weekend,is_monsoon,population_factor,urban_ratio
2024-09-06,Health,Nagpur,Ward_10,Ambulance_Emergency,46,37,9,23.24,2,4,9,0,1,1.5,0.6
2025-02-12,Health,Mumbai,Ward_8,Hospital_Bed_ICU,30,28,2,21.83,0,2,2,0,0,2.5,1.0
2023-09-24,Health,Aurangabad,Ward_8,Hospital_Bed_General,29,24,5,86.11,5,6,9,1,1,1.2,0.4
2023-03-23,Health,Nagpur,Ward_1,OPD_General,233,181,52,23.65,1,3,3,0,0,1.5,0.6
2023-10-14,Health,Mumbai,Ward_22,Ambulance_Emergency,48,33,15,7.68,2,5,10,1,0,2.5,1.0
2024-02-05,Health,Nashik,Ward_11,OPD_Pediatric,66,50,16,10.19,1,0,2,0,0,1.3,0.45
2024-09-19,Health,Aurangabad,Ward_5,OPD_General,152,141,11,20.77,1,3,9,0,1,1.2,0.4
2024-01-01,Health,Mumbai,Ward_24,Disease_Malaria,7,4,3,90.09,3,0,1,0,0,2.5,1.0
2025-08-12,Health,Nagpur,Ward_9,Ambulance_Emergency,38,33,5,12.82,1,1,8,0,1,1.5,0.6
2025-10-07,Health,Nashik,Ward_10,Disease_Dengue,2,1,1,48.85,3,1,10,0,0,1.3,0.45
2023-03-05,Health,Solapur,Ward_7,Hospital_Bed_General,17,12,5,59.28,1,6,3,1,0,1.0,0.35
2023-01-27,Health,Nagpur,Ward_10,Ambulance_Emergency,29,21,8,24.36,1,4,1,0,0,1.5,0.6
2023-10-22,Health,Solapur,Ward_1,OPD_General,51,45,6,69.16,2,6,10,1,0,1.0,0.35
2024-09-08,Health,Nagpur,Ward_6,OPD_Pediatric,61,44,17,35.0,4,6,9,1,1,1.5,0.6
2023-09-17,Health,Aurangabad,Ward_1,Disease_Malaria,2,1,1,40.58,4,6,9,1,1,1.2,0.4
2023-06-03,Health,Aurangabad,Ward_7,OPD_General,87,61,26,23.88,4,5,6,1,1,1.2,0.4
2025-07-12,Health,Mumbai,Ward_12,Disease_Malaria,18,14,4,92.22,1,5,7,1,1,2.5,1.0
2023-06-25,Health,Nashik,Ward_2,Hospital_Bed_ICU,5,3,2,69.24,4,6,6,1,1,1.3,0.45
2023-02-14,Health,Kolhapur,Ward_7,OPD_General,148,114,34,63.73,2,1,2,0,0,1.1,0.38
2023-08-19,Health,Nashik,Ward_1,Hospital_Bed_ICU,4,3,1,23.54,0,5,8,1,1,1.3,0.45
2024-11-03,Health,Nashik,Ward_11,Ambulance_Emergency,10,8,2,12.81,1,6,11,1,0,1.3,0.45
2024-03-13,Health,Pune,Ward_8,OPD_Pediatric,113,91,22,11.54,2,2,3,0,0,2.0,0.65
2024-10-12,Health,Kolhapur,Ward_3,Ambulance_Emergency,14,9,5,20.28,3,5,10,1,0,1.1,0.38
2023-09-27,Health,Mumbai,Ward_24,Hospital_Bed_ICU,45,39,6,53.33,2,2,9,0,1,2.5,1.0
2023-11-10,Health,Pune,Ward_12,Hospital_Bed_General,118,85,33,25.76,3,4,11,0,0,2.0,0.65
2023-05-18,Health,Pune,Ward_1,Disease_Dengue,5,4,1,44.7,2,3,5,0,0,2.0,0.65
2023-04-05,Health,Nagpur,Ward_6,Disease_Dengue,7,5,2,29.81,6,2,4,0,0,1.5,0.6
2024-11-05,Health,Thane,Ward_1,OPD_General,392,343,49,24.61,1,1,11,0,0,2.2,0.75
2024-08-29,Health,Pune,Ward_10,Hospital_Bed_ICU,30,18,12,73.34,3,3,8,0,1,2.0,0.65
2023-09-26,Health,Mumbai,Ward_22,Disease_Dengue,25,21,4,61.19,3,1,9,0,1,2.5,1.0
2024-09-26,Health,Nagpur,Ward_2,Hospital_Bed_ICU,22,20,2,93.23,1,3,9,0,1,1.5,0.6
2024-04-11,Health,Aurangabad,Ward_3,Disease_Malaria,1,0,1,23.49,10,3,4,0,0,1.2,0.4
2023-08-03,Health,Thane,Ward_12,Ambulance_Emergency,75,53,22,26.95,2,3,8,0,1,2.2,0.75
2023-01-23,Health,Pune,Ward_14,Ambulance_Emergency,48,34,14,7.65,5,0,1,0,0,2.0,0.65
2025-04-04,Health,Pune,Ward_13,Disease_Dengue,1,0,1,63.01,10,4,4,0,0,2.0,0.65
2025-05-31,Health,Mumbai,Ward_18,Disease_Dengue,6,5,1,34.81,5,5,5,1,0,2.5,1.0
2023-06-18,Health,Thane,Ward_4,Hospital_Bed_General,123,109,14,43.56,0,6,6,1,1,2.2,0.75
2025-09-30,Health,Mumbai,Ward_18,Hospital_Bed_ICU,32,19,13,42.51,4,1,9,0,1,2.5,1.0
2025-10-23,Health,Nashik,Ward_5,Ambulance_Emergency,19,14,5,7.82,1,3,10,0,0,1.3,0.45
2024-05-26,Health,Thane,Ward_3,Hospital_Bed_General,74,70,4,113.11,0,6,5,1,0,2.2,0.75
2023-08-06,Health,Pune,Ward_3,Hospital_Bed_ICU,11,6,5,28.12,6,6,8,1,1,2.0,0.65
2024-07-08,Health,Aurangabad,Ward_3,Hospital_Bed_General,42,34,8,42.57,1,0,7,0,1,1.2,0.4
2023-02-08,Health,Solapur,Ward_3,Disease_Malaria,1,0,1,60.31,10,2,2,0,0,1.0,0.35
2023-01-09,Health,Kolhapur,Ward_2,Disease_Dengue,2,1,1,41.62,4,0,1,0,0,1.1,0.38
2025-02-19,Health,Nashik,Ward_10,Disease_Malaria,1,0,1,24.39,10,2,2,0,0,1.3,0.45
2024-12-20,Health,Solapur,Ward_2,OPD_General,150,93,57,27.48,2,4,12,0,0,1.0,0.35
2025-07-23,Health,Aurangabad,Ward_1,Hospital_Bed_ICU,4,3,1,12.86,2,2,7,0,1,1.2,0.4
2025-03-05,Health,Mumbai,Ward_2,OPD_General,630,553,77,66.55,2,2,3,0,0,2.5,1.0
2025-07-25,Health,Pune,Ward_13,Hospital_Bed_General,121,102,19,48.08,0,4,7,0,1,2.0,0.65
2023-09-04,Health,Thane,Ward_15,Disease_Dengue,12,8,4,44.45,4,0,9,0,1,2.2,0.75
2023-06-15,Health,Solapur,Ward_4,OPD_Pediatric,34,23,11,32.76,6,3,6,0,1,1.0,0.35
2023-09-09,Health,Thane,Ward_18,OPD_General,301,184,117,18.12,2,5,9,1,1,2.2,0.75
2023-04-18,Health,Aurangabad,Ward_3,Hospital_Bed_ICU,9,6,3,46.94,3,1,4,0,0,1.2,0.4
2025-06-08,Health,Aurangabad,Ward_2,Hospital_Bed_General,24,22,2,72.56,3,6,6,1,1,1.2,0.4
2023-03-05,Health,Nashik,Ward_9,Disease_Malaria,1,0,1,30.0,10,6,3,1,0,1.3,0.45
2023-12-09,Health,Nagpur,Ward_9,Disease_Dengue,1,0,1,15.35,10,5,12,1,0,1.5,0.6
2023-06-04,Health,Nagpur,Ward_3,Ambulance_Emergency,22,13,9,16.54,1,6,6,1,1,1.5,0.6
2024-09-20,Health,Nashik,Ward_11,Disease_Malaria,10,6,4,10.72,4,4,9,0,1,1.3,0.45
2025-04-05,Health,Aurangabad,Ward_2,Hospital_Bed_ICU,4,3,1,43.98,2,5,4,1,0,1.2,0.4
2024-11-07,Health,Mumbai,Ward_10,OPD_Pediatric,167,114,53,54.87,3,3,11,0,0,2.5,1.0
2025-03-09,Health,Nagpur,Ward_9,Ambulance_Emergency,21,14,7,12.29,1,6,3,1,0,1.5,0.6
2024-01-09,Health,Mumbai,Ward_1,Disease_Malaria,5,4,1,65.16,2,1,1,0,0,2.5,1.0
2023-04-09,Health,Mumbai,Ward_5,OPD_Pediatric,118,78,40,39.11,4,6,4,1,0,2.5,1.0
2023-10-27,Health,Nagpur,Ward_10,Disease_Malaria,4,3,1,67.77,3,4,10,0,0,1.5,0.6
2025-05-17,Health,Mumbai,Ward_15,Disease_Malaria,6,4,2,47.18,3,5,5,1,0,2.5,1.0
2024-06-29,Health,Thane,Ward_3,Disease_Dengue,4,2,2,42.84,4,5,6,1,1,2.2,0.75
2023-05-24,Health,Kolhapur,Ward_5,OPD_Pediatric,28,22,6,26.14,2,2,5,0,0,1.1,0.38
2023-07-22,Health,Solapur,Ward_8,Disease_Malaria,1,0,1,38.36,10,5,7,1,1,1.0,0.35
2024-07-26,Health,Nagpur,Ward_4,Disease_Dengue,11,7,4,69.79,6,4,7,0,1,1.5,0.6
2023-12-14,Health,Nagpur,Ward_8,OPD_Pediatric,122,114,8,47.92,0,3,12,0,0,1.5,0.6
2023-12-27,Health,Nagpur,Ward_6,Disease_Malaria,1,0,1,32.73,10,2,12,0,0,1.5,0.6
2024-09-07,Health,Pune,Ward_10,Ambulance_Emergency,32,20,12,9.03,3,5,9,1,1,2.0,0.65
2024-07-17,Health,Mumbai,Ward_15,Hospital_Bed_General,256,201,55,63.72,2,2,7,0,1,2.5,1.0
2023-12-20,Health,Solapur,Ward_5,Hospital_Bed_ICU,2,1,1,27.53,3,2,12,0,0,1.0,0.35
2025-04-13,Health,Thane,Ward_5,Hospital_Bed_General,76,69,7,5.23,0,6,4,1,0,2.2,0.75
2023-03-15,Health,Aurangabad,Ward_5,Disease_Dengue,1,0,1,31.7,10,2,3,0,0,1.2,0.4
2025-04-20,Health,Pune,Ward_14,Disease_Dengue,4,2,2,70.26,5,6,4,1,0,2.0,0.65
2023-01-18,Health,Aurangabad,Ward_4,Disease_Dengue,2,1,1,47.57,4,2,1,0,0,1.2,0.4
2023-07-29,Health,Pune,Ward_7,Disease_Dengue,9,7,2,45.35,2,5,7,1,1,2.0,0.65
2025-02-27,Health,Pune,Ward_11,OPD_General,479,391,88,60.04,0,3,2,0,0,2.0,0.65
2025-04-19,Health,Aurangabad,Ward_5,Ambulance_Emergency,9,6,3,22.88,1,5,4,1,0,1.2,0.4
2023-02-26,Health,Pune,Ward_6,OPD_General,264,159,105,30.7,5,6,2,1,0,2.0,0.65
2024-03-15,Health,Nashik,Ward_5,Ambulance_Emergency,26,21,5,10.35,1,4,3,0,0,1.3,0.45
2023-11-16,Health,Mumbai,Ward_15,Hospital_Bed_ICU,35,31,4,41.22,1,3,11,0,0,2.5,1.0
2025-08-11,Health,Thane,Ward_17,Ambulance_Emergency,64,54,10,12.29,1,0,8,0,1,2.2,0.75
2025-10-19,Health,Mumbai,Ward_8,Disease_Dengue,7,4,3,26.67,6,6,10,1,0,2.5,1.0
2024-09-01,Health,Pune,Ward_7,Disease_Malaria,3,2,1,64.65,4,6,9,1,1,2.0,0.65
2025-04-14,Health,Pune,Ward_8,OPD_Pediatric,98,60,38,24.79,3,0,4,0,0,2.0,0.65
2025-05-18,Health,Thane,Ward_16,Hospital_Bed_General,91,83,8,6.71,1,6,5,1,0,2.2,0.75
2023-04-17,Health,Solapur,Ward_6,Hospital_Bed_General,27,21,6,90.52,3,0,4,0,0,1.0,0.35
2024-03-09,Health,Nagpur,Ward_7,Ambulance_Emergency,21,15,6,18.66,2,5,3,1,0,1.5,0.6
2023-02-05,Health,Aurangabad,Ward_2,Ambulance_Emergency,11,9,2,7.63,2,6,2,1,0,1.2,0.4
2023-06-04,Health,Pune,Ward_3,OPD_General,262,163,99,91.41,3,6,6,1,1,2.0,0.65
2023-12-01,Health,Pune,Ward_13,Ambulance_Emergency,58,41,17,10.69,2,4,12,0,0,2.0,0.65
2023-07-10,Health,Nagpur,Ward_4,Disease_Dengue,13,9,4,123.74,3,0,7,0,1,1.5,0.6
2023-06-05,Health,Nashik,Ward_2,OPD_Pediatric,53,39,14,48.81,4,0,6,0,1,1.3,0.45
2024-01-31,Health,Mumbai,Ward_2,Disease_Malaria,5,4,1,73.98,1,2,1,0,0,2.5,1.0
2024-07-26,Health,Mumbai,Ward_11,Ambulance_Emergency,126,79,47,12.63,3,4,7,0,1,2.5,1.0
2024-03-18,Health,Aurangabad,Ward_6,Hospital_Bed_ICU,9,5,4,43.06,3,0,3,0,0,1.2,0.4
2024-12-31,Health,Pune,Ward_8,OPD_Pediatric,142,88,54,32.3,6,1,12,0,0,2.0,0.65
2023-03-09,Health,Nagpur,Ward_6,Ambulance_Emergency,32,24,8,25.63,1,3,3,0,0,1.5,0.6
2025-08-14,Health,Nagpur,Ward_3,Hospital_Bed_General,111,73,38,49.44,0,3,8,0,1,1.5,0.6
2025-08-08,Health,Kolhapur,Ward_1,Disease_Malaria,3,2,1,50.69,3,4,8,0,1,1.1,0.38
2024-10-04,Health,Nagpur,Ward_4,Ambulance_Emergency,25,18,7,13.92,3,4,10,0,0,1.5,0.6
2024-09-15,Health,Nagpur,Ward_1,OPD_Pediatric,61,47,14,62.33,3,6,9,1,1,1.5,0.6
2023-07-05,Health,Aurangabad,Ward_6,OPD_Pediatric,48,38,10,87.8,0,2,7,0,1,1.2,0.4
2025-07-18,Health,Mumbai,Ward_21,Ambulance_Emergency,100,66,34,13.28,3,4,7,0,1,2.5,1.0
2023-05-08,Health,Nashik,Ward_3,Hospital_Bed_ICU,6,4,2,17.06,5,0,5,0,0,1.3,0.45
2024-11-29,Health,Kolhapur,Ward_7,Hospital_Bed_ICU,10,7,3,70.3,4,4,11,0,0,1.1,0.38
2023-02-21,Health,Pune,Ward_3,Disease_Dengue,7,5,2,39.81,2,1,2,0,0,2.0,0.65
2024-03-16,Health,Thane,Ward_6,OPD_General,262,222,40,66.95,1,5,3,1,0,2.2,0.75
2024-09-24,Health,Nashik,Ward_8,Hospital_Bed_General,66,43,23,13.01,5,1,9,0,1,1.3,0.45
2025-04-02,Health,Kolhapur,Ward_6,Disease_Malaria,1,0,1,44.28,10,2,4,0,0,1.1,0.38
2024-10-09,Health,Nagpur,Ward_10,Hospital_Bed_General,72,53,19,37.21,1,2,10,0,0,1.5,0.6
2025-10-10,Health,Pune,Ward_10,OPD_Pediatric,119,110,9,105.26,0,4,10,0,0,2.0,0.65
2024-06-13,Health,Aurangabad,Ward_6,OPD_Pediatric,63,55,8,54.43,1,3,6,0,1,1.2,0.4
2025-08-27,Health,Solapur,Ward_7,Hospital_Bed_General,37,27,10,32.38,2,2,8,0,1,1.0,0.35
2024-08-03,Health,Solapur,Ward_2,Disease_Malaria,1,0,1,55.77,10,5,8,1,1,1.0,0.35
2023-10-22,Health,Nashik,Ward_7,Hospital_Bed_General,31,25,6,38.9,3,6,10,1,0,1.3,0.45
2025-04-20,Health,Kolhapur,Ward_4,Disease_Malaria,1,0,1,22.47,10,6,4,1,0,1.1,0.38
2024-08-24,Health,Solapur,Ward_3,Hospital_Bed_ICU,4,2,2,50.86,5,5,8,1,1,1.0,0.35
2023-03-17,Health,Nashik,Ward_10,Disease_Malaria,1,0,1,31.84,10,4,3,0,0,1.3,0.45
2024-03-19,Health,Aurangabad,Ward_3,OPD_General,112,77,35,33.18,2,1,3,0,0,1.2,0.4
2025-09-29,Health,Thane,Ward_18,Disease_Malaria,12,11,1,49.04,1,0,9,0,1,2.2,0.75
2024-11-15,Health,Thane,Ward_1,Disease_Dengue,6,5,1,33.61,2,4,11,0,0,2.2,0.75
2024-05-07,Health,Mumbai,Ward_9,Hospital_Bed_General,232,194,38,95.49,1,1,5,0,0,2.5,1.0
2023-07-04,Health,Nashik,Ward_10,Disease_Dengue,7,4,3,87.74,3,1,7,0,1,1.3,0.45
2023-07-31,Health,Pune,Ward_1,Hospital_Bed_General,113,86,27,38.22,2,0,7,0,1,2.0,0.65
2023-08-31,Health,Kolhapur,Ward_7,OPD_Pediatric,36,30,6,50.1,0,3,8,0,1,1.1,0.38
2024-12-23,Health,Pune,Ward_12,Disease_Malaria,7,4,3,55.27,5,0,12,0,0,2.0,0.65
2024-06-11,Health,Solapur,Ward_5,OPD_General,111,80,31,43.93,2,1,6,0,1,1.0,0.35
2025-08-04,Health,Solapur,Ward_3,Disease_Malaria,4,3,1,56.51,6,0,8,0,1,1.0,0.35
2023-08-05,Health,Kolhapur,Ward_3,Disease_Malaria,1,0,1,21.7,10,5,8,1,1,1.1,0.38
2024-03-18,Health,Kolhapur,Ward_8,Hospital_Bed_General,29,24,5,25.54,1,0,3,0,0,1.1,0.38
2024-09-24,Health,Thane,Ward_5,Hospital_Bed_ICU,49,40,9,53.27,1,1,9,0,1,2.2,0.75
2023-07-12,Health,Aurangabad,Ward_4,Disease_Malaria,6,5,1,20.15,2,2,7,0,1,1.2,0.4
2023-03-16,Health,Aurangabad,Ward_8,Hospital_Bed_General,35,27,8,57.62,2,3,3,0,0,1.2,0.4
2023-07-19,Health,Solapur,Ward_4,OPD_Pediatric,35,24,11,31.2,4,2,7,0,1,1.0,0.35
2025-06-12,Health,Pune,Ward_2,Disease_Malaria,29,24,5,48.75,1,3,6,0,1,2.0,0.65
2024-03-08,Health,Thane,Ward_15,OPD_General,399,355,44,90.29,0,4,3,0,0,2.2,0.75
2023-08-02,Health,Thane,Ward_13,OPD_General,465,419,46,41.92,2,2,8,0,1,2.2,0.75
2023-09-27,Health,Solapur,Ward_7,Hospital_Bed_ICU,7,4,3,84.98,2,2,9,0,1,1.0,0.35
2023-01-17,Health,Kolhapur,Ward_8,Disease_Malaria,1,0,1,17.66,10,1,1,0,0,1.1,0.38
2023-08-05,Health,Mumbai,Ward_12,Hospital_Bed_General,163,140,23,144.39,0,5,8,1,1,2.5,1.0
2023-07-02,Health,Kolhapur,Ward_4,OPD_General,87,52,35,25.11,4,6,7,1,1,1.1,0.38
2023-04-14,Health,Aurangabad,Ward_7,Ambulance_Emergency,19,14,5,41.86,2,4,4,0,0,1.2,0.4
2024-01-24,Health,Solapur,Ward_4,OPD_Pediatric,43,38,5,48.48,1,2,1,0,0,1.0,0.35
2024-04-01,Health,Mumbai,Ward_10,Disease_Malaria,5,4,1,34.57,2,0,4,0,0,2.5,1.0
2025-07-05,Health,Pune,Ward_11,Disease_Malaria,1,0,1,44.71,10,5,7,1,1,2.0,0.65
2023-01-10,Health,Nagpur,Ward_7,Disease_Dengue,2,1,1,32.61,4,1,1,0,0,1.5,0.6
2024-02-11,Health,Nashik,Ward_7,Hospital_Bed_ICU,2,1,1,45.1,5,6,2,1,0,1.3,0.45
2024-12-15,Health,Solapur,Ward_6,Hospital_Bed_ICU,3,2,1,34.26,6,6,12,1,0,1.0,0.35
2023-05-21,Health,Thane,Ward_3,Hospital_Bed_ICU,15,12,3,22.42,2,6,5,1,0,2.2,0.75
2023-10-31,Health,Nagpur,Ward_8,OPD_Pediatric,85,75,10,47.6,1,1,10,0,0,1.5,0.6
2023-03-30,Health,Mumbai,Ward_22,Hospital_Bed_General,245,164,81,58.57,3,3,3,0,0,2.5,1.0
2024-10-19,Health,Nagpur,Ward_8,OPD_General,145,115,30,75.45,2,5,10,1,0,1.5,0.6
2024-09-11,Health,Mumbai,Ward_13,Ambulance_Emergency,110,103,7,1.28,1,2,9,0,1,2.5,1.0
2025-09-30,Health,Nagpur,Ward_7,Disease_Malaria,11,10,1,80.54,0,1,9,0,1,1.5,0.6
2025-03-26,Health,Mumbai,Ward_23,Hospital_Bed_General,202,156,46,42.74,1,2,3,0,0,2.5,1.0
2023-09-15,Health,Solapur,Ward_2,Ambulance_Emergency,16,11,5,25.54,4,4,9,0,1,1.0,0.35
2024-08-19,Health,Mumbai,Ward_9,OPD_Pediatric,243,203,40,38.89,1,0,8,0,1,2.5,1.0
2025-05-14,Health,Nagpur,Ward_10,OPD_Pediatric,73,52,21,4.63,3,2,5,0,0,1.5,0.6
2024-07-07,Health,Nagpur,Ward_6,Ambulance_Emergency,26,22,4,12.33,4,6,7,1,1,1.5,0.6
2024-05-27,Health,Thane,Ward_9,Hospital_Bed_General,143,104,39,19.63,3,0,5,0,0,2.2,0.75
2023-10-25,Health,Nashik,Ward_3,Hospital_Bed_ICU,11,9,2,15.83,2,2,10,0,0,1.3,0.45
2024-10-09,Health,Mumbai,Ward_3,Hospital_Bed_General,207,195,12,83.56,1,2,10,0,0,2.5,1.0
2025-03-17,Health,Aurangabad,Ward_6,Disease_Malaria,1,0,1,32.16,10,0,3,0,0,1.2,0.4
2023-05-23,Health,Aurangabad,Ward_1,Hospital_Bed_ICU,5,3,2,33.36,4,1,5,0,0,1.2,0.4
2025-02-07,Health,Kolhapur,Ward_4,Ambulance_Emergency,15,11,4,17.38,3,4,2,0,0,1.1,0.38
2023-03-14,Health,Nashik,Ward_12,OPD_General,150,116,34,29.68,2,1,3,0,0,1.3,0.45
2023-04-20,Health,Mumbai,Ward_19,Disease_Malaria,7,6,1,36.72,0,3,4,0,0,2.5,1.0
2024-08-14,Health,Nashik,Ward_9,OPD_Pediatric,46,37,9,24.48,3,2,8,0,1,1.3,0.45
2023-03-27,Health,Nagpur,Ward_10,OPD_Pediatric,74,60,14,31.31,1,0,3,0,0,1.5,0.6
2025-08-28,Health,Nagpur,Ward_8,Hospital_Bed_General,84,65,19,109.63,2,3,8,0,1,1.5,0.6
2024-08-18,Health,Kolhapur,Ward_4,OPD_General,90,79,11,32.62,1,6,8,1,1,1.1,0.38
2024-04-29,Health,Thane,Ward_4,Hospital_Bed_General,145,102,43,139.96,3,0,4,0,0,2.2,0.75
2025-07-19,Health,Kolhapur,Ward_5,OPD_General,71,62,9,38.96,1,5,7,1,1,1.1,0.38
2023-12-09,Health,Pune,Ward_14,Disease_Malaria,1,0,1,74.79,10,5,12,1,0,2.0,0.65
2024-02-19,Health,Solapur,Ward_8,Ambulance_Emergency,13,10,3,5.93,1,0,2,0,0,1.0,0.35
2024-02-05,Health,Pune,Ward_15,OPD_Pediatric,148,106,42,47.63,3,0,2,0,0,2.0,0.65
2023-05-09,Health,Aurangabad,Ward_1,Disease_Malaria,1,0,1,10.12,10,1,5,0,0,1.2,0.4
2024-02-29,Health,Nashik,Ward_2,Disease_Malaria,1,0,1,49.96,10,3,2,0,0,1.3,0.45
2023-09-23,Health,Aurangabad,Ward_3,OPD_General,92,61,31,41.43,2,5,9,1,1,1.2,0.4
2023-05-19,Health,Thane,Ward_6,Hospital_Bed_General,118,109,9,60.29,0,4,5,0,0,2.2,0.75
2023-02-06,Health,Aurangabad,Ward_6,OPD_Pediatric,57,48,9,13.01,4,0,2,0,0,1.2,0.4
2023-04-05,Health,Pune,Ward_4,Hospital_Bed_General,96,72,24,53.83,7,2,4,0,0,2.0,0.65
2024-11-06,Health,Kolhapur,Ward_5,Disease_Dengue,2,1,1,51.05,8,2,11,0,0,1.1,0.38
2024-12-25,Health,Mumbai,Ward_12,Hospital_Bed_ICU,42,31,11,39.84,2,2,12,0,0,2.5,1.0
2024-06-29,Health,Nagpur,Ward_2,OPD_General,177,150,27,63.71,4,5,6,1,1,1.5,0.6
2025-06-07,Health,Thane,Ward_8,Ambulance_Emergency,51,36,15,18.95,3,5,6,1,1,2.2,0.75
2023-02-05,Health,Solapur,Ward_3,OPD_Pediatric,20,13,7,99.76,5,6,2,1,0,1.0,0.35
2024-03-21,Health,Thane,Ward_17,OPD_General,425,353,72,41.73,1,3,3,0,0,2.2,0.75
2024-10-20,Health,Pune,Ward_10,Hospital_Bed_General,52,38,14,73.1,0,6,10,1,0,2.0,0.65
2024-03-03,Health,Nagpur,Ward_3,OPD_Pediatric,45,40,5,78.65,0,6,3,1,0,1.5,0.6
2024-03-21,Health,Kolhapur,Ward_4,Ambulance_Emergency,11,9,2,15.44,4,3,3,0,0,1.1,0.38
2025-09-06,Health,Pune,Ward_9,Disease_Dengue,3,2,1,22.61,4,5,9,1,1,2.0,0.65
2025-01-21,Health,Nagpur,Ward_2,Hospital_Bed_ICU,11,8,3,35.83,2,1,1,0,0,1.5,0.6
2024-09-08,Health,Kolhapur,Ward_2,Ambulance_Emergency,13,9,4,5.56,5,6,9,1,1,1.1,0.38
2024-03-08,Health,Nagpur,Ward_8,Disease_Malaria,3,2,1,25.21,2,4,3,0,0,1.5,0.6
2024-11-09,Health,Mumbai,Ward_6,Ambulance_Emergency,52,46,6,17.27,2,5,11,1,0,2.5,1.0
2023-07-22,Health,Solapur,Ward_8,OPD_Pediatric,21,15,6,9.65,4,5,7,1,1,1.0,0.35
2023-05-22,Health,Mumbai,Ward_3,Ambulance_Emergency,92,64,28,53.1,2,0,5,0,0,2.5,1.0
2024-10-06,Health,Thane,Ward_7,Hospital_Bed_General,77,71,6,12.94,0,6,10,1,0,2.2,0.75
2025-10-04,Health,Aurangabad,Ward_5,Ambulance_Emergency,7,5,2,30.96,2,5,10,1,0,1.2,0.4
2025-09-07,Health,Pune,Ward_11,Ambulance_Emergency,30,24,6,17.91,3,6,9,1,1,2.0,0.65
2023-06-23,Health,Aurangabad,Ward_6,Disease_Malaria,4,3,1,11.68,5,4,6,0,1,1.2,0.4
2023-05-29,Health,Thane,Ward_17,Ambulance_Emergency,49,46,3,7.78,2,0,5,0,0,2.2,0.75
2023-11-13,Health,Nagpur,Ward_2,Hospital_Bed_ICU,19,16,3,34.58,2,0,11,0,0,1.5,0.6
2023-06-17,Health,Nashik,Ward_3,Disease_Malaria,1,0,1,33.59,10,5,6,1,1,1.3,0.45
2023-06-15,Health,Nashik,Ward_12,Hospital_Bed_ICU,10,9,1,45.95,1,3,6,0,1,1.3,0.45
2025-05-26,Health,Solapur,Ward_1,Disease_Dengue,1,0,1,69.37,10,0,5,0,0,1.0,0.35
2023-12-24,Health,Nagpur,Ward_6,OPD_Pediatric,54,50,4,75.91,0,6,12,1,0,1.5,0.6
2023-04-13,Health,Mumbai,Ward_7,OPD_Pediatric,197,164,33,92.2,2,3,4,0,0,2.5,1.0
2024-05-21,Health,Pune,Ward_15,Hospital_Bed_General,111,95,16,26.3,1,1,5,0,0,2.0,0.65
2024-11-27,Health,Nagpur,Ward_10,Disease_Dengue,2,1,1,5.84,4,2,11,0,0,1.5,0.6
2023-11-06,Health,Kolhapur,Ward_8,Disease_Malaria,1,0,1,79.88,10,0,11,0,0,1.1,0.38
2025-04-27,Health,Thane,Ward_11,Hospital_Bed_General,79,60,19,50.63,4,6,4,1,0,2.2,0.75
2024-08-23,Health,Mumbai,Ward_5,OPD_Pediatric,230,185,45,52.14,2,4,8,0,1,2.5,1.0
2023-01-18,Health,Mumbai,Ward_4,OPD_Pediatric,300,200,100,32.1,2,2,1,0,0,2.5,1.0
2025-07-28,Health,Thane,Ward_13,Disease_Malaria,4,3,1,26.61,4,0,7,0,1,2.2,0.75
2024-02-27,Health,Solapur,Ward_5,Disease_Malaria,2,1,1,93.87,4,1,2,0,0,1.0,0.35
2024-02-14,Health,Nagpur,Ward_10,Ambulance_Emergency,23,20,3,21.38,1,2,2,0,0,1.5,0.6
2024-11-29,Health,Nashik,Ward_11,OPD_General,150,130,20,10.4,2,4,11,0,0,1.3,0.45
2023-02-01,Health,Aurangabad,Ward_5,Hospital_Bed_ICU,6,5,1,20.58,2,2,2,0,0,1.2,0.4
2025-07-24,Health,Aurangabad,Ward_2,Disease_Malaria,4,3,1,84.7,1,3,7,0,1,1.2,0.4
2024-10-31,Health,Kolhapur,Ward_6,Disease_Malaria,1,0,1,15.12,10,3,10,0,0,1.1,0.38
2024-01-05,Health,Aurangabad,Ward_1,OPD_General,181,142,39,31.52,0,4,1,0,0,1.2,0.4
2023-08-28,Health,Aurangabad,Ward_1,Disease_Malaria,7,6,1,28.34,2,0,8,0,1,1.2,0.4
2025-05-19,Health,Mumbai,Ward_5,OPD_Pediatric,182,119,63,25.63,5,0,5,0,0,2.5,1.0
2024-10-12,Health,Kolhapur,Ward_7,Disease_Dengue,1,0,1,46.99,10,5,10,1,0,1.1,0.38
2023-10-11,Health,Thane,Ward_8,Hospital_Bed_ICU,19,13,6,57.95,4,2,10,0,0,2.2,0.75
2024-11-16,Health,Pune,Ward_3,Hospital_Bed_General,61,53,8,109.59,0,5,11,1,0,2.0,0.65
2023-04-07,Health,Solapur,Ward_5,Disease_Dengue,2,1,1,46.09,4,4,4,0,0,1.0,0.35
2023-01-18,Health,Kolhapur,Ward_3,Hospital_Bed_General,26,24,2,36.96,0,2,1,0,0,1.1,0.38
