timestamp,domain,district,ward,service_type,incidents_reported,incidents_resolved,response_time_minutes,severity_level,day_of_week,month,is_weekend,population_factor,urban_ratio
2023-06-15,PublicSafety,Nashik,Ward_11,Police_Traffic_Accident,30,21,11.11,Low,3,6,0,1.3,0.45
2023-12-09,PublicSafety,Aurangabad,Ward_2,Fire_Emergency,10,8,23.62,Medium,5,12,1,1.2,0.4
2025-04-28,PublicSafety,Nagpur,Ward_6,Police_Traffic_Accident,35,25,32.0,Low,0,4,0,1.5,0.6
2023-12-04,PublicSafety,Mumbai,Ward_18,Fire_Emergency,30,22,14.13,Medium,0,12,0,2.5,1.0
2024-06-22,PublicSafety,Kolhapur,Ward_6,Police_Traffic_Accident,31,29,21.05,Low,5,6,1,1.1,0.38
2024-09-21,PublicSafety,Nashik,Ward_2,Police_Crime_Report,60,58,8.38,High,5,9,1,1.3,0.45
2023-12-29,PublicSafety,Nagpur,Ward_9,Police_Traffic_Accident,42,36,11.21,Medium,4,12,0,1.5,0.6
2023-01-22,PublicSafety,Pune,Ward_7,Fire_Emergency,18,16,2.81,Medium,6,1,1,2.0,0.65
2023-05-12,PublicSafety,Aurangabad,Ward_5,Police_Crime_Report,96,81,4.45,Low,4,5,0,1.2,0.4
2025-01-11,PublicSafety,Kolhapur,Ward_2,Police_Traffic_Accident,26,20,28.55,Low,5,1,1,1.1,0.38
2023-12-13,PublicSafety,Thane,Ward_16,Police_Traffic_Accident,81,69,35.53,Medium,2,12,0,2.2,0.75
2025-01-02,PublicSafety,Kolhapur,Ward_4,Fire_Emergency,15,13,2.83,Low,3,1,0,1.1,0.38
2024-05-02,PublicSafety,Nashik,Ward_3,Fire_Emergency,7,6,15.12,Medium,3,5,0,1.3,0.45
2024-12-16,PublicSafety,Solapur,Ward_5,Police_Traffic_Accident,41,39,30.8,Medium,0,12,0,1.0,0.35
2024-02-05,PublicSafety,Aurangabad,Ward_3,Disaster_Alert,2,1,7.8,Low,0,2,0,1.2,0.4
2023-07-02,PublicSafety,Nashik,Ward_11,Fire_Emergency,11,9,13.32,High,6,7,1,1.3,0.45
2024-08-27,PublicSafety,Nashik,Ward_8,Emergency_Helpline_Call,175,166,5.53,Low,1,8,0,1.3,0.45
2023-02-08,PublicSafety,Thane,Ward_11,Fire_Emergency,12,11,5.82,Medium,2,2,0,2.2,0.75
2025-08-04,PublicSafety,Thane,Ward_9,Fire_Emergency,24,20,19.29,Low,0,8,0,2.2,0.75
2025-04-09,PublicSafety,Kolhapur,Ward_8,Disaster_Alert,2,1,15.77,Low,2,4,0,1.1,0.38
2025-04-26,PublicSafety,Mumbai,Ward_9,Police_Traffic_Accident,93,88,41.02,Medium,5,4,1,2.5,1.0
2023-08-09,PublicSafety,Kolhapur,Ward_4,Police_Traffic_Accident,31,23,40.53,Medium,2,8,0,1.1,0.38
2024-11-11,PublicSafety,Thane,Ward_5,Disaster_Alert,6,4,28.0,Medium,0,11,0,2.2,0.75
2023-04-20,PublicSafety,Aurangabad,Ward_5,Emergency_Helpline_Call,158,144,13.94,Critical,3,4,0,1.2,0.4
2023-06-17,PublicSafety,Kolhapur,Ward_2,Fire_Emergency,2,1,20.14,Critical,5,6,1,1.1,0.38
2024-12-22,PublicSafety,Kolhapur,Ward_3,Disaster_Alert,3,2,17.34,Low,6,12,1,1.1,0.38
2023-11-23,PublicSafety,Aurangabad,Ward_3,Fire_Emergency,12,8,16.04,Low,3,11,0,1.2,0.4
2024-04-03,PublicSafety,Kolhapur,Ward_7,Police_Traffic_Accident,31,24,33.78,High,2,4,0,1.1,0.38
2025-01-13,PublicSafety,Kolhapur,Ward_3,Disaster_Alert,1,0,19.39,High,0,1,0,1.1,0.38
2024-07-10,PublicSafety,Mumbai,Ward_18,Police_Crime_Report,176,127,31.3,High,2,7,0,2.5,1.0
2025-07-31,PublicSafety,Nagpur,Ward_8,Fire_Emergency,23,22,6.99,Medium,3,7,0,1.5,0.6
2024-07-14,PublicSafety,Solapur,Ward_6,Fire_Emergency,8,6,14.27,High,6,7,1,1.0,0.35
2024-05-11,PublicSafety,Pune,Ward_9,Disaster_Alert,7,6,104.95,Medium,5,5,1,2.0,0.65
2023-11-08,PublicSafety,Nashik,Ward_9,Emergency_Helpline_Call,179,164,7.7,Low,2,11,0,1.3,0.45
2024-06-28,PublicSafety,Pune,Ward_15,Fire_Emergency,13,11,1.19,High,4,6,0,2.0,0.65
2024-11-11,PublicSafety,Kolhapur,Ward_7,Disaster_Alert,1,0,22.57,Low,0,11,0,1.1,0.38
2024-03-28,PublicSafety,Mumbai,Ward_23,Emergency_Helpline_Call,397,345,9.1,Low,3,3,0,2.5,1.0
2024-01-13,PublicSafety,Mumbai,Ward_18,Fire_Emergency,22,15,7.68,Medium,5,1,1,2.5,1.0
2025-06-27,PublicSafety,Thane,Ward_7,Emergency_Helpline_Call,372,277,26.08,Medium,4,6,0,2.2,0.75
2024-04-08,PublicSafety,Mumbai,Ward_24,Police_Crime_Report,202,187,8.63,Medium,0,4,0,2.5,1.0
2025-10-19,PublicSafety,Nagpur,Ward_9,Fire_Emergency,23,19,37.06,Low,6,10,1,1.5,0.6
2025-10-13,PublicSafety,Solapur,Ward_2,Police_Crime_Report,54,47,31.94,High,0,10,0,1.0,0.35
2025-04-02,PublicSafety,Nashik,Ward_9,Emergency_Helpline_Call,199,141,3.72,Medium,2,4,0,1.3,0.45
2025-02-27,PublicSafety,Kolhapur,Ward_1,Fire_Emergency,7,5,37.61,Low,3,2,0,1.1,0.38
2023-11-15,PublicSafety,Nagpur,Ward_1,Police_Crime_Report,99,78,23.42,Medium,2,11,0,1.5,0.6
2023-09-06,PublicSafety,Kolhapur,Ward_4,Police_Crime_Report,52,39,13.03,Medium,2,9,0,1.1,0.38
2025-04-10,PublicSafety,Kolhapur,Ward_4,Police_Traffic_Accident,32,28,15.54,High,3,4,0,1.1,0.38
2023-01-02,PublicSafety,Pune,Ward_12,Disaster_Alert,5,4,18.48,Medium,0,1,0,2.0,0.65
2024-06-06,PublicSafety,Kolhapur,Ward_5,Emergency_Helpline_Call,163,142,17.17,Low,3,6,0,1.1,0.38
2025-06-01,PublicSafety,Pune,Ward_9,Police_Crime_Report,145,130,30.4,High,6,6,1,2.0,0.65
2025-03-07,PublicSafety,Solapur,Ward_7,Fire_Emergency,9,6,2.02,Low,4,3,0,1.0,0.35
2025-08-15,PublicSafety,Pune,Ward_4,Disaster_Alert,2,1,13.06,Low,4,8,0,2.0,0.65
2025-09-05,PublicSafety,Mumbai,Ward_19,Fire_Emergency,18,16,7.25,Low,4,9,0,2.5,1.0
2023-05-05,PublicSafety,Mumbai,Ward_19,Police_Traffic_Accident,82,69,6.4,Low,4,5,0,2.5,1.0
2025-04-26,PublicSafety,Mumbai,Ward_11,Fire_Emergency,18,14,14.2,Low,5,4,1,2.5,1.0
2025-03-07,PublicSafety,Thane,Ward_13,Police_Crime_Report,105,80,20.16,Low,4,3,0,2.2,0.75
2024-03-27,PublicSafety,Thane,Ward_15,Police_Crime_Report,172,135,33.84,High,2,3,0,2.2,0.75
2023-12-27,PublicSafety,Aurangabad,Ward_1,Police_Crime_Report,54,50,46.84,Low,2,12,0,1.2,0.4
2023-09-29,PublicSafety,Nashik,Ward_8,Fire_Emergency,9,7,20.03,High,4,9,0,1.3,0.45
2024-05-30,PublicSafety,Nagpur,Ward_1,Police_Traffic_Accident,40,29,29.3,Medium,3,5,0,1.5,0.6
2025-01-16,PublicSafety,Pune,Ward_12,Fire_Emergency,13,12,24.68,Low,3,1,0,2.0,0.65
2023-03-28,PublicSafety,Aurangabad,Ward_5,Disaster_Alert,2,1,20.33,Medium,1,3,0,1.2,0.4
2024-04-12,PublicSafety,Nashik,Ward_3,Disaster_Alert,4,3,36.95,Low,4,4,0,1.3,0.45
2025-04-09,PublicSafety,Kolhapur,Ward_8,Fire_Emergency,11,9,10.95,Low,2,4,0,1.1,0.38
2023-06-05,PublicSafety,Pune,Ward_15,Police_Traffic_Accident,55,50,22.19,Medium,0,6,0,2.0,0.65
2024-01-25,PublicSafety,Mumbai,Ward_20,Fire_Emergency,26,19,10.98,Low,3,1,0,2.5,1.0
2023-08-23,PublicSafety,Nashik,Ward_2,Emergency_Helpline_Call,178,161,8.38,Low,2,8,0,1.3,0.45
2025-10-28,PublicSafety,Pune,Ward_4,Police_Traffic_Accident,47,44,22.29,Low,1,10,0,2.0,0.65
2023-07-23,PublicSafety,Nashik,Ward_4,Emergency_Helpline_Call,178,171,20.73,Critical,6,7,1,1.3,0.45
2025-04-29,PublicSafety,Thane,Ward_15,Disaster_Alert,3,2,14.57,High,1,4,0,2.2,0.75
2023-06-09,PublicSafety,Pune,Ward_4,Police_Crime_Report,143,139,22.55,Medium,4,6,0,2.0,0.65
2024-10-25,PublicSafety,Solapur,Ward_1,Fire_Emergency,9,8,10.5,Medium,4,10,0,1.0,0.35
2024-05-21,PublicSafety,Nashik,Ward_4,Emergency_Helpline_Call,183,152,3.73,Low,1,5,0,1.3,0.45
2024-07-30,PublicSafety,Solapur,Ward_3,Police_Traffic_Accident,27,21,60.38,Medium,1,7,0,1.0,0.35
2024-06-02,PublicSafety,Kolhapur,Ward_3,Emergency_Helpline_Call,143,132,1.65,Medium,6,6,1,1.1,0.38
2024-04-18,PublicSafety,Pune,Ward_5,Fire_Emergency,26,20,5.47,Critical,3,4,0,2.0,0.65
2024-03-02,PublicSafety,Thane,Ward_2,Emergency_Helpline_Call,326,306,8.6,High,5,3,1,2.2,0.75
2025-08-14,PublicSafety,Pune,Ward_9,Emergency_Helpline_Call,323,258,1.61,Low,3,8,0,2.0,0.65
2023-03-28,PublicSafety,Solapur,Ward_6,Police_Traffic_Accident,25,18,34.06,High,1,3,0,1.0,0.35
2023-02-09,PublicSafety,Nagpur,Ward_2,Fire_Emergency,17,16,11.95,High,3,2,0,1.5,0.6
2023-03-08,PublicSafety,Kolhapur,Ward_8,Disaster_Alert,2,1,16.48,High,2,3,0,1.1,0.38
2024-06-07,PublicSafety,Pune,Ward_7,Police_Traffic_Accident,63,46,12.12,Medium,4,6,0,2.0,0.65
2025-10-21,PublicSafety,Pune,Ward_6,Emergency_Helpline_Call,318,259,9.17,Low,1,10,0,2.0,0.65
2023-04-30,PublicSafety,Mumbai,Ward_16,Police_Crime_Report,198,164,21.18,Low,6,4,1,2.5,1.0
2024-03-07,PublicSafety,Nashik,Ward_6,Emergency_Helpline_Call,207,185,3.18,High,3,3,0,1.3,0.45
2025-09-05,PublicSafety,Aurangabad,Ward_4,Police_Crime_Report,76,64,22.84,Low,4,9,0,1.2,0.4
2025-04-12,PublicSafety,Aurangabad,Ward_8,Police_Crime_Report,66,62,22.9,Low,5,4,1,1.2,0.4
2025-06-18,PublicSafety,Kolhapur,Ward_8,Police_Crime_Report,74,62,25.29,Medium,2,6,0,1.1,0.38
2025-02-23,PublicSafety,Thane,Ward_16,Police_Traffic_Accident,96,83,29.49,High,6,2,1,2.2,0.75
2023-11-23,PublicSafety,Kolhapur,Ward_5,Disaster_Alert,3,2,21.68,Medium,3,11,0,1.1,0.38
2024-03-30,PublicSafety,Thane,Ward_11,Disaster_Alert,6,5,47.96,High,5,3,1,2.2,0.75
2023-05-14,PublicSafety,Nashik,Ward_1,Disaster_Alert,3,2,49.09,High,6,5,1,1.3,0.45
2024-11-19,PublicSafety,Solapur,Ward_3,Disaster_Alert,2,1,35.78,Low,1,11,0,1.0,0.35
2025-08-10,PublicSafety,Mumbai,Ward_18,Disaster_Alert,7,5,19.26,Medium,6,8,1,2.5,1.0
2024-02-16,PublicSafety,Thane,Ward_7,Emergency_Helpline_Call,384,363,18.0,Medium,4,2,0,2.2,0.75
2025-03-09,PublicSafety,Mumbai,Ward_23,Police_Crime_Report,180,162,34.74,Medium,6,3,1,2.5,1.0
2023-05-20,PublicSafety,Aurangabad,Ward_6,Disaster_Alert,1,0,28.12,Low,5,5,1,1.2,0.4
2025-07-20,PublicSafety,Thane,Ward_2,Police_Crime_Report,157,141,85.0,High,6,7,1,2.2,0.75
2025-01-20,PublicSafety,Thane,Ward_3,Fire_Emergency,27,22,6.45,Low,0,1,0,2.2,0.75
2025-02-14,PublicSafety,Solapur,Ward_5,Disaster_Alert,2,1,44.4,Medium,4,2,0,1.0,0.35
2024-11-10,PublicSafety,Nagpur,Ward_1,Police_Crime_Report,91,79,28.26,High,6,11,1,1.5,0.6
2025-09-29,PublicSafety,Aurangabad,Ward_2,Police_Traffic_Accident,40,30,20.96,Low,0,9,0,1.2,0.4
2024-10-10,PublicSafety,Thane,Ward_9,Disaster_Alert,6,4,47.39,High,3,10,0,2.2,0.75
2024-12-25,PublicSafety,Aurangabad,Ward_5,Disaster_Alert,5,4,13.5,High,2,12,0,1.2,0.4
2023-03-09,PublicSafety,Aurangabad,Ward_1,Emergency_Helpline_Call,148,131,3.18,Low,3,3,0,1.2,0.4
2024-08-12,PublicSafety,Solapur,Ward_5,Police_Crime_Report,49,46,23.92,Medium,0,8,0,1.0,0.35
2023-10-15,PublicSafety,Kolhapur,Ward_6,Disaster_Alert,1,0,47.5,Low,6,10,1,1.1,0.38
2024-03-26,PublicSafety,Aurangabad,Ward_6,Police_Traffic_Accident,36,28,30.17,Low,1,3,0,1.2,0.4
2025-05-21,PublicSafety,Kolhapur,Ward_1,Disaster_Alert,1,0,11.96,Low,2,5,0,1.1,0.38
2024-06-22,PublicSafety,Nashik,Ward_11,Police_Crime_Report,90,74,27.9,High,5,6,1,1.3,0.45
2025-07-06,PublicSafety,Thane,Ward_2,Emergency_Helpline_Call,353,257,2.42,Critical,6,7,1,2.2,0.75
2024-10-13,PublicSafety,Aurangabad,Ward_8,Disaster_Alert,5,3,47.11,High,6,10,1,1.2,0.4
2025-02-16,PublicSafety,Kolhapur,Ward_3,Emergency_Helpline_Call,178,166,18.25,Low,6,2,1,1.1,0.38
2025-10-17,PublicSafety,Mumbai,Ward_8,Police_Crime_Report,157,114,9.74,Low,4,10,0,2.5,1.0
2023-04-04,PublicSafety,Mumbai,Ward_13,Police_Traffic_Accident,90,72,16.78,High,1,4,0,2.5,1.0
2024-07-23,PublicSafety,Mumbai,Ward_19,Police_Traffic_Accident,101,83,19.82,Medium,1,7,0,2.5,1.0
2024-06-15,PublicSafety,Nashik,Ward_11,Emergency_Helpline_Call,183,167,10.54,Medium,5,6,1,1.3,0.45
2023-05-27,PublicSafety,Pune,Ward_12,Fire_Emergency,39,30,15.21,Medium,5,5,1,2.0,0.65
2024-05-16,PublicSafety,Mumbai,Ward_17,Disaster_Alert,15,12,26.37,High,3,5,0,2.5,1.0
2023-09-29,PublicSafety,Aurangabad,Ward_5,Fire_Emergency,11,10,11.42,Medium,4,9,0,1.2,0.4
2024-07-01,PublicSafety,Kolhapur,Ward_2,Disaster_Alert,2,1,42.47,Medium,0,7,0,1.1,0.38
2023-07-27,PublicSafety,Thane,Ward_1,Emergency_Helpline_Call,393,347,6.33,High,3,7,0,2.2,0.75
2023-06-07,PublicSafety,Aurangabad,Ward_8,Emergency_Helpline_Call,151,126,6.24,Medium,2,6,0,1.2,0.4
2023-04-22,PublicSafety,Kolhapur,Ward_3,Fire_Emergency,11,7,22.26,Medium,5,4,1,1.1,0.38
2023-04-15,PublicSafety,Nashik,Ward_4,Emergency_Helpline_Call,189,143,2.97,Low,5,4,1,1.3,0.45
2024-12-25,PublicSafety,Pune,Ward_4,Emergency_Helpline_Call,323,236,8.58,Low,2,12,0,2.0,0.65
2024-05-22,PublicSafety,Nashik,Ward_2,Police_Traffic_Accident,38,36,8.63,Low,2,5,0,1.3,0.45
2023-04-25,PublicSafety,Solapur,Ward_5,Police_Traffic_Accident,28,22,29.89,High,1,4,0,1.0,0.35
2024-03-15,PublicSafety,Nashik,Ward_9,Emergency_Helpline_Call,202,196,10.47,Low,4,3,0,1.3,0.45
2025-05-27,PublicSafety,Kolhapur,Ward_2,Police_Crime_Report,68,57,17.58,Low,1,5,0,1.1,0.38
2024-05-09,PublicSafety,Pune,Ward_8,Fire_Emergency,23,18,20.3,High,3,5,0,2.0,0.65
2025-04-02,PublicSafety,Kolhapur,Ward_8,Police_Crime_Report,57,44,22.05,High,2,4,0,1.1,0.38
2023-11-28,PublicSafety,Solapur,Ward_8,Emergency_Helpline_Call,131,104,11.92,Low,1,11,0,1.0,0.35
2023-04-10,PublicSafety,Mumbai,Ward_2,Emergency_Helpline_Call,450,326,4.38,Medium,0,4,0,2.5,1.0
2024-01-15,PublicSafety,Nashik,Ward_9,Police_Traffic_Accident,38,27,21.83,Low,0,1,0,1.3,0.45
2025-10-13,PublicSafety,Thane,Ward_16,Disaster_Alert,12,11,62.32,Low,0,10,0,2.2,0.75
2025-08-25,PublicSafety,Aurangabad,Ward_3,Emergency_Helpline_Call,174,129,6.52,Medium,0,8,0,1.2,0.4
2025-09-24,PublicSafety,Solapur,Ward_8,Emergency_Helpline_Call,138,108,7.85,Low,2,9,0,1.0,0.35
2025-06-21,PublicSafety,Kolhapur,Ward_6,Fire_Emergency,10,7,2.31,Medium,5,6,1,1.1,0.38
2025-10-16,PublicSafety,Kolhapur,Ward_8,Emergency_Helpline_Call,138,106,22.28,Medium,3,10,0,1.1,0.38
2023-01-22,PublicSafety,Nagpur,Ward_2,Police_Traffic_Accident,76,74,30.77,Medium,6,1,1,1.5,0.6
2023-05-11,PublicSafety,Solapur,Ward_8,Police_Crime_Report,65,58,36.69,Low,3,5,0,1.0,0.35
2023-01-01,PublicSafety,Mumbai,Ward_12,Disaster_Alert,3,2,41.8,High,6,1,1,2.5,1.0
2025-02-09,PublicSafety,Pune,Ward_3,Police_Traffic_Accident,66,54,33.98,Medium,6,2,1,2.0,0.65
2023-11-30,PublicSafety,Aurangabad,Ward_7,Police_Crime_Report,72,51,25.8,Medium,3,11,0,1.2,0.4
2025-03-02,PublicSafety,Solapur,Ward_2,Emergency_Helpline_Call,148,103,6.0,Medium,6,3,1,1.0,0.35
2024-06-21,PublicSafety,Nashik,Ward_9,Emergency_Helpline_Call,173,158,5.59,Low,4,6,0,1.3,0.45
2025-07-01,PublicSafety,Kolhapur,Ward_8,Police_Traffic_Accident,17,12,36.04,High,1,7,0,1.1,0.38
2025-02-18,PublicSafety,Aurangabad,Ward_3,Police_Crime_Report,70,66,9.01,Low,1,2,0,1.2,0.4
2025-09-03,PublicSafety,Nagpur,Ward_1,Police_Crime_Report,109,92,40.05,Medium,2,9,0,1.5,0.6
2023-10-31,PublicSafety,Nashik,Ward_8,Disaster_Alert,1,0,40.15,Medium,1,10,0,1.3,0.45
2024-06-23,PublicSafety,Mumbai,Ward_17,Police_Traffic_Accident,56,54,15.23,Low,6,6,1,2.5,1.0
2024-06-02,PublicSafety,Aurangabad,Ward_8,Police_Crime_Report,83,79,41.22,Low,6,6,1,1.2,0.4
2024-06-24,PublicSafety,Aurangabad,Ward_6,Police_Traffic_Accident,34,24,37.41,Low,0,6,0,1.2,0.4
2024-03-28,PublicSafety,Thane,Ward_7,Emergency_Helpline_Call,305,252,9.35,Medium,3,3,0,2.2,0.75
2024-01-03,PublicSafety,Thane,Ward_3,Police_Crime_Report,157,147,34.87,Medium,2,1,0,2.2,0.75
2024-06-03,PublicSafety,Mumbai,Ward_9,Disaster_Alert,7,5,43.39,Low,0,6,0,2.5,1.0
2023-01-28,PublicSafety,Kolhapur,Ward_5,Fire_Emergency,6,5,4.63,Low,5,1,1,1.1,0.38
2023-05-21,PublicSafety,Thane,Ward_5,Police_Traffic_Accident,72,68,30.86,Low,6,5,1,2.2,0.75
2025-07-21,PublicSafety,Thane,Ward_5,Police_Crime_Report,142,108,22.99,Medium,0,7,0,2.2,0.75
2024-10-25,PublicSafety,Nashik,Ward_10,Police_Traffic_Accident,33,24,67.87,Low,4,10,0,1.3,0.45
2025-03-04,PublicSafety,Nashik,Ward_3,Police_Traffic_Accident,30,21,57.08,Medium,1,3,0,1.3,0.45
2025-03-09,PublicSafety,Thane,Ward_11,Emergency_Helpline_Call,366,349,16.8,Low,6,3,1,2.2,0.75
2024-09-23,PublicSafety,Mumbai,Ward_16,Emergency_Helpline_Call,435,356,11.75,Low,0,9,0,2.5,1.0
2025-01-16,PublicSafety,Solapur,Ward_6,Emergency_Helpline_Call,138,129,2.92,Low,3,1,0,1.0,0.35
2025-09-21,PublicSafety,Nashik,Ward_12,Police_Crime_Report,87,72,77.16,Low,6,9,1,1.3,0.45
2023-10-15,PublicSafety,Pune,Ward_1,Emergency_Helpline_Call,331,246,6.12,High,6,10,1,2.0,0.65
2024-11-27,PublicSafety,Nagpur,Ward_3,Police_Crime_Report,93,87,29.99,Low,2,11,0,1.5,0.6
2023-08-05,PublicSafety,Aurangabad,Ward_6,Disaster_Alert,2,1,4.63,Low,5,8,1,1.2,0.4
2023-10-22,PublicSafety,Thane,Ward_11,Police_Crime_Report,190,137,8.05,Medium,6,10,1,2.2,0.75
2023-03-08,PublicSafety,Kolhapur,Ward_3,Emergency_Helpline_Call,138,120,7.5,High,2,3,0,1.1,0.38
2024-04-07,PublicSafety,Pune,Ward_14,Emergency_Helpline_Call,344,299,3.59,Medium,6,4,1,2.0,0.65
2024-10-02,PublicSafety,Kolhapur,Ward_3,Police_Crime_Report,52,42,47.61,High,2,10,0,1.1,0.38
2023-04-26,PublicSafety,Solapur,Ward_8,Police_Crime_Report,61,44,33.61,High,2,4,0,1.0,0.35
2023-06-21,PublicSafety,Pune,Ward_8,Disaster_Alert,2,1,9.88,Medium,2,6,0,2.0,0.65
2023-09-06,PublicSafety,Kolhapur,Ward_8,Police_Crime_Report,75,57,35.34,Low,2,9,0,1.1,0.38
2024-03-22,PublicSafety,Thane,Ward_15,Disaster_Alert,6,4,18.82,High,4,3,0,2.2,0.75
2023-07-27,PublicSafety,Aurangabad,Ward_8,Disaster_Alert,2,1,21.57,Low,3,7,0,1.2,0.4
2024-08-08,PublicSafety,Aurangabad,Ward_4,Police_Traffic_Accident,28,22,52.21,High,3,8,0,1.2,0.4
2024-01-06,PublicSafety,Thane,Ward_13,Police_Traffic_Accident,69,49,14.67,Low,5,1,1,2.2,0.75
2023-08-21,PublicSafety,Aurangabad,Ward_8,Fire_Emergency,12,10,17.63,Low,0,8,0,1.2,0.4
2023-11-04,PublicSafety,Solapur,Ward_4,Fire_Emergency,8,6,9.93,Low,5,11,1,1.0,0.35
2024-11-15,PublicSafety,Aurangabad,Ward_1,Police_Traffic_Accident,41,35,24.49,Medium,4,11,0,1.2,0.4
2025-06-13,PublicSafety,Kolhapur,Ward_3,Police_Traffic_Accident,44,34,28.8,Low,4,6,0,1.1,0.38
2023-04-30,PublicSafety,Mumbai,Ward_6,Emergency_Helpline_Call,450,424,1.71,Medium,6,4,1,2.5,1.0
2024-11-26,PublicSafety,Aurangabad,Ward_1,Police_Traffic_Accident,23,22,32.96,Medium,1,11,0,1.2,0.4
2023-10-12,PublicSafety,Kolhapur,Ward_8,Fire_Emergency,19,13,23.37,Low,3,10,0,1.1,0.38
2024-02-28,PublicSafety,Nagpur,Ward_1,Police_Crime_Report,99,78,56.29,Medium,2,2,0,1.5,0.6
2024-08-05,PublicSafety,Aurangabad,Ward_4,Fire_Emergency,17,15,12.01,Medium,0,8,0,1.2,0.4
2025-06-22,PublicSafety,Aurangabad,Ward_5,Emergency_Helpline_Call,180,171,22.8,Low,6,6,1,1.2,0.4
2024-01-25,PublicSafety,Solapur,Ward_5,Emergency_Helpline_Call,124,110,22.85,High,3,1,0,1.0,0.35
2023-05-18,PublicSafety,Nashik,Ward_9,Emergency_Helpline_Call,187,170,1.52,Low,3,5,0,1.3,0.45
2025-06-27,PublicSafety,Nagpur,Ward_3,Fire_Emergency,15,13,1.85,Low,4,6,0,1.5,0.6
2025-01-14,PublicSafety,Thane,Ward_11,Fire_Emergency,36,31,5.17,High,1,1,0,2.2,0.75
2023-12-17,PublicSafety,Mumbai,Ward_15,Fire_Emergency,30,22,3.22,High,6,12,1,2.5,1.0
2025-04-19,PublicSafety,Nashik,Ward_7,Disaster_Alert,1,0,17.59,Medium,5,4,1,1.3,0.45
2023-02-02,PublicSafety,Pune,Ward_8,Emergency_Helpline_Call,315,235,23.4,High,3,2,0,2.0,0.65
2025-08-09,PublicSafety,Aurangabad,Ward_2,Disaster_Alert,2,1,77.03,Medium,5,8,1,1.2,0.4
2023-07-25,PublicSafety,Nagpur,Ward_4,Police_Traffic_Accident,60,46,17.7,Low,1,7,0,1.5,0.6
2024-08-04,PublicSafety,Thane,Ward_4,Disaster_Alert,9,8,36.52,Low,6,8,1,2.2,0.75
2023-11-18,PublicSafety,Nagpur,Ward_6,Emergency_Helpline_Call,255,230,2.0,Low,5,11,1,1.5,0.6
2023-06-30,PublicSafety,Nashik,Ward_8,Fire_Emergency,11,7,2.24,Medium,4,6,0,1.3,0.45
2023-04-10,PublicSafety,Mumbai,Ward_16,Fire_Emergency,26,23,12.12,Low,0,4,0,2.5,1.0
2025-04-18,PublicSafety,Solapur,Ward_2,Fire_Emergency,14,12,4.03,Medium,4,4,0,1.0,0.35
2024-01-24,PublicSafety,Pune,Ward_13,Emergency_Helpline_Call,307,290,19.88,Medium,2,1,0,2.0,0.65
2024-03-21,PublicSafety,Thane,Ward_3,Disaster_Alert,12,10,4.42,Low,3,3,0,2.2,0.75
2023-06-04,PublicSafety,Kolhapur,Ward_3,Police_Crime_Report,49,34,22.98,Low,6,6,1,1.1,0.38
2024-10-01,PublicSafety,Aurangabad,Ward_1,Emergency_Helpline_Call,191,144,6.78,Low,1,10,0,1.2,0.4
2023-04-01,PublicSafety,Pune,Ward_15,Police_Traffic_Accident,60,52,26.54,Critical,5,4,1,2.0,0.65
2023-05-24,PublicSafety,Nashik,Ward_7,Police_Traffic_Accident,55,49,33.85,Low,2,5,0,1.3,0.45
2024-12-28,PublicSafety,Aurangabad,Ward_3,Fire_Emergency,12,10,4.82,Medium,5,12,1,1.2,0.4
2024-04-17,PublicSafety,Thane,Ward_8,Disaster_Alert,3,2,17.42,Medium,2,4,0,2.2,0.75
2023-02-15,PublicSafety,Nagpur,Ward_9,Fire_Emergency,17,16,8.55,Medium,2,2,0,1.5,0.6
2024-09-14,PublicSafety,Aurangabad,Ward_7,Police_Traffic_Accident,40,38,22.69,High,5,9,1,1.2,0.4
2024-07-08,PublicSafety,Aurangabad,Ward_7,Emergency_Helpline_Call,164,149,3.83,Low,0,7,0,1.2,0.4
2023-11-18,PublicSafety,Solapur,Ward_5,Disaster_Alert,3,2,21.94,Medium,5,11,1,1.0,0.35
2024-10-12,PublicSafety,Nagpur,Ward_5,Police_Crime_Report,109,86,61.35,Medium,5,10,1,1.5,0.6
2024-03-10,PublicSafety,Nagpur,Ward_10,Fire_Emergency,11,8,26.81,Low,6,3,1,1.5,0.6
2025-06-14,PublicSafety,Solapur,Ward_2,Fire_Emergency,9,7,2.85,Medium,5,6,1,1.0,0.35
2025-04-30,PublicSafety,Thane,Ward_15,Police_Crime_Report,139,119,6.56,Low,2,4,0,2.2,0.75
2024-11-17,PublicSafety,Nashik,Ward_4,Disaster_Alert,1,0,17.9,Medium,6,11,1,1.3,0.45
2024-05-19,PublicSafety,Pune,Ward_8,Fire_Emergency,23,20,27.3,Low,6,5,1,2.0,0.65
2024-11-10,PublicSafety,Aurangabad,Ward_4,Emergency_Helpline_Call,197,188,8.26,Medium,6,11,1,1.2,0.4
2024-01-25,PublicSafety,Solapur,Ward_3,Police_Crime_Report,61,58,24.99,High,3,1,0,1.0,0.35
2023-09-04,PublicSafety,Nagpur,Ward_8,Police_Traffic_Accident,48,34,35.32,Low,0,9,0,1.5,0.6
2024-04-19,PublicSafety,Nashik,Ward_12,Emergency_Helpline_Call,197,187,24.29,Low,4,4,0,1.3,0.45
